frame,time_s,nose_x,nose_y,l_eye_x,l_eye_y,r_eye_x,r_eye_y,l_ear_x,l_ear_y,r_ear_x,r_ear_y,l_shoulder_x,l_shoulder_y,r_shoulder_x,r_shoulder_y,l_elbow_x,l_elbow_y,r_elbow_x,r_elbow_y,l_wrist_x,l_wrist_y,r_wrist_x,r_wrist_y,l_hip_x,l_hip_y,r_hip_x,r_hip_y,l_knee_x,l_knee_y,r_knee_x,r_knee_y,l_ankle_x,l_ankle_y,r_ankle_x,r_ankle_y
12,0.39999953676896355,665.9120483398438,273.8157653808594,674.8186645507812,265.36846923828125,656.1502685546875,265.1470642089844,687.3831787109375,273.5679016113281,641.28955078125,272.165283203125,710.7911987304688,329.4612121582031,615.2203979492188,325.3255310058594,727.2697143554688,381.74298095703125,592.6980590820312,378.7499084472656,674.5563354492188,344.4496154785156,646.16015625,344.98480224609375,687.250732421875,466.3587951660156,623.8173217773438,463.9866943359375,677.5720825195312,576.2208862304688,625.466796875,575.2389526367188,657.4443359375,677.7463989257812,624.6275024414062,674.2655639648438
13,0.4333328314997105,666.318115234375,273.69586181640625,675.1966552734375,265.289794921875,656.563232421875,265.0711669921875,687.728271484375,273.65948486328125,641.72705078125,272.3058776855469,711.404541015625,329.64947509765625,615.5751342773438,325.44281005859375,728.25439453125,381.9422912597656,592.5232543945312,378.764892578125,674.8405151367188,344.3468933105469,645.2704467773438,345.4124755859375,687.4761352539062,466.4902038574219,623.9197998046875,463.991943359375,677.66162109375,575.9601440429688,625.4468383789062,574.8060913085938,657.4243774414062,677.394287109375,624.4288330078125,673.7193603515625
14,0.46666612623045745,666.51708984375,273.5752868652344,675.3460693359375,265.1809387207031,656.7844848632812,264.9251708984375,687.7406616210938,273.73828125,641.8612060546875,272.3105163574219,711.66845703125,330.1078796386719,615.5910034179688,325.6251525878906,729.4552001953125,383.474365234375,592.2120361328125,379.41131591796875,675.6434326171875,345.60260009765625,645.0004272460938,345.8501892089844,687.7391357421875,466.3352355957031,624.09765625,463.72314453125,677.6261596679688,575.987060546875,625.4979858398438,574.8599243164062,657.4505615234375,677.7645263671875,624.37109375,674.0910034179688
15,0.4999994209612044,667.5883178710938,274.4429626464844,676.5921630859375,265.9864196777344,657.8382568359375,265.7051696777344,689.3303833007812,274.3422546386719,643.0781860351562,272.8592224121094,712.81201171875,330.8240051269531,616.7376098632812,325.7318420410156,730.2415161132812,384.49310302734375,593.0303955078125,379.2597351074219,676.9718017578125,345.2320556640625,646.1439208984375,345.7765808105469,687.5912475585938,466.9066467285156,623.9153442382812,463.998291015625,677.459716796875,576.2656860351562,625.0952758789062,574.8035888671875,657.731201171875,678.1040649414062,623.989013671875,674.230224609375
16,0.5333327156919514,667.979248046875,274.47344970703125,677.1537475585938,266.0788269042969,658.5173950195312,265.65667724609375,690.2819213867188,274.3025817871094,644.7125244140625,272.4887390136719,713.83203125,330.8866882324219,618.2118530273438,325.07403564453125,731.177001953125,385.6173400878906,593.8118286132812,379.3431091308594,678.6792602539062,345.738525390625,648.1685791015625,346.7550048828125,687.717529296875,466.9338684082031,624.3984375,463.6903381347656,677.3798828125,576.4178466796875,625.2537231445312,574.6622924804688,657.6535034179688,678.4151611328125,623.6636352539062,674.573974609375
17,0.5666660104226984,668.8540649414062,275.1092834472656,678.030029296875,266.6524963378906,659.2957763671875,266.2337951660156,691.0950317382812,274.64019775390625,645.11474609375,272.8535461425781,714.6685791015625,331.034912109375,618.2706298828125,325.3089294433594,732.6854858398438,385.67022705078125,594.4395141601562,379.55328369140625,680.7089233398438,347.6596984863281,649.927734375,348.1883850097656,687.8716430664062,467.2615051269531,624.0604858398438,463.9944763183594,677.7057495117188,576.4310913085938,624.6109619140625,574.4215087890625,657.7225341796875,678.826416015625,622.9918823242188,674.4450073242188
18,0.5999993051534454,669.2261352539062,273.98974609375,678.4122314453125,265.4631652832031,659.8765258789062,265.0812683105469,691.7166137695312,273.1490478515625,646.547119140625,271.40789794921875,716.1041870117188,330.0857238769531,619.6262817382812,323.5372314453125,734.6170654296875,386.159912109375,594.1156005859375,378.426513671875,681.5836181640625,348.8206481933594,649.6131591796875,351.876220703125,688.4390258789062,467.39691162109375,624.7769775390625,463.6470642089844,676.9158935546875,577.0414428710938,624.375244140625,574.8158569335938,657.66845703125,678.9401245117188,622.0067749023438,674.7074584960938
19,0.6333325998841922,671.3547973632812,274.0292053222656,680.4747314453125,265.36676025390625,661.8273315429688,265.08721923828125,693.2680053710938,272.831298828125,647.558837890625,271.24163818359375,717.1319580078125,329.9514465332031,620.0490112304688,323.5003662109375,736.0004272460938,386.3189392089844,594.468505859375,378.1658020019531,682.6073608398438,348.5426330566406,648.5852661132812,351.4224548339844,689.0089721679688,469.1102600097656,624.8916015625,465.4443054199219,676.3718872070312,578.4374389648438,622.9671630859375,576.7966918945312,658.36376953125,680.0021362304688,621.2846069335938,676.6004028320312
20,0.6666658946149392,671.3803100585938,273.96649169921875,681.1411743164062,265.27642822265625,662.1808471679688,265.14178466796875,695.2843627929688,272.704345703125,649.4940185546875,271.3536071777344,719.4732055664062,329.4339904785156,622.0369262695312,323.5286865234375,737.6401977539062,385.8275146484375,595.7646484375,378.0373840332031,684.9442138671875,349.2996520996094,649.8984985351562,351.53045654296875,689.435302734375,468.5574645996094,624.7211303710938,464.9486999511719,675.402587890625,577.0443725585938,617.7633056640625,575.9598999023438,660.4744873046875,676.7495727539062,617.2648315429688,674.5248413085938
21,0.6999991893456862,672.5935668945312,274.17510986328125,682.6002197265625,265.643798828125,663.5275268554688,265.2745361328125,696.837890625,273.3277587890625,650.6669921875,271.3279113769531,720.896728515625,329.9293518066406,622.546142578125,323.3169250488281,738.6190795898438,387.8131103515625,597.2689819335938,378.50225830078125,685.8612670898438,349.8994445800781,652.0701293945312,349.48162841796875,690.5192260742188,467.6693420410156,624.7628173828125,463.6068420410156,675.6174926757812,576.5342407226562,613.4825439453125,574.6001586914062,661.6671142578125,673.830810546875,613.5335083007812,670.875
22,0.7333324840764331,674.4036865234375,275.0259704589844,684.7568359375,266.5392150878906,665.0811157226562,266.1069641113281,699.2677612304688,274.5072021484375,651.0299072265625,272.3233642578125,722.6494140625,330.56805419921875,622.5869750976562,323.8814392089844,740.8778076171875,387.88055419921875,598.0608520507812,377.7679748535156,688.86572265625,353.328125,650.9688720703125,350.26519775390625,690.8700561523438,466.7940368652344,623.5668334960938,462.4328918457031,674.730224609375,573.5023193359375,607.1295166015625,571.0405883789062,661.95654296875,671.3701782226562,607.9107666015625,667.79931640625
23,0.7666657788071801,674.3289794921875,274.98651123046875,684.673828125,266.5211181640625,665.0504760742188,266.095458984375,699.1253662109375,274.5951843261719,651.0847778320312,272.4090270996094,722.57373046875,330.64056396484375,622.4923095703125,324.09844970703125,741.2110595703125,387.7066955566406,597.97265625,377.8800354003906,689.7394409179688,353.04876708984375,651.3821411132812,349.6564025878906,690.7666015625,466.8160095214844,623.50390625,462.5456848144531,674.5409545898438,573.8328247070312,607.1080932617188,571.4815673828125,661.8629150390625,671.624267578125,608.1185913085938,668.0635986328125
24,0.7999990735379271,677.7678833007812,274.848876953125,687.2191162109375,266.5372009277344,668.3829956054688,265.782470703125,699.7000732421875,274.9009094238281,652.4642333984375,272.1669616699219,723.6188354492188,330.500244140625,622.9344482421875,323.1869812011719,741.759521484375,387.8686218261719,600.39990234375,377.8522033691406,689.2667236328125,355.40142822265625,652.9901123046875,350.11669921875,692.4814453125,464.1017150878906,624.1487426757812,458.465576171875,674.8856201171875,570.7333374023438,601.71630859375,562.3795166015625,663.3167114257812,672.7636108398438,600.8988647460938,658.744384765625
25,0.8333323682686741,678.8245849609375,275.1722412109375,688.1473999023438,267.10076904296875,669.9749755859375,265.94732666015625,700.12841796875,275.6862487792969,654.579345703125,272.1866149902344,725.4362182617188,330.57171630859375,624.0443115234375,323.1974792480469,742.4927368164062,387.0430603027344,602.3194580078125,379.0483093261719,690.5593872070312,357.94183349609375,653.086669921875,351.3056640625,693.4569091796875,463.4633483886719,624.3763427734375,456.39111328125,672.0845947265625,569.4679565429688,594.5635986328125,553.6774291992188,664.5938720703125,674.3274536132812,597.2984008789062,647.6551513671875
26,0.866665662999421,679.612548828125,275.439453125,688.6582641601562,267.449462890625,670.5355224609375,265.9510803222656,700.3654174804688,276.3331298828125,654.5065307617188,272.4319763183594,726.9564819335938,331.4000549316406,623.837646484375,322.9227294921875,742.6487426757812,387.38726806640625,604.0144653320312,378.6665344238281,692.579833984375,359.3446044921875,653.9732055664062,350.378173828125,693.847412109375,462.5697021484375,623.3013305664062,453.718017578125,672.4388427734375,566.2047729492188,589.9386596679688,542.1783447265625,665.2738037109375,671.8955078125,592.7337646484375,631.56298828125
27,0.8999989577301679,680.5842895507812,276.1683654785156,689.2776489257812,268.0372009277344,671.31005859375,266.5736083984375,700.5152587890625,276.5440368652344,654.6283569335938,272.92144775390625,728.52587890625,331.2384948730469,623.797119140625,323.0088806152344,743.9523315429688,386.7381286621094,605.1206665039062,379.0406799316406,692.6820068359375,359.5379943847656,654.7425537109375,350.3115539550781,695.1536865234375,462.6297912597656,623.439208984375,453.0392150878906,671.9451293945312,564.74658203125,586.9808349609375,536.5243530273438,665.5062866210938,671.9088745117188,590.93994140625,624.141845703125
28,0.9333322524609149,680.6800537109375,276.4101257324219,689.498779296875,268.4835205078125,671.8182983398438,266.586181640625,699.7068481445312,276.8039855957031,655.7485961914062,273.7341613769531,726.3226318359375,330.4698486328125,625.1880493164062,324.7051086425781,742.5974731445312,383.942626953125,605.1661987304688,380.5679931640625,689.7890014648438,353.3659362792969,654.4483032226562,347.8122253417969,692.1290893554688,459.20318603515625,622.7012939453125,449.336181640625,671.6878051757812,559.65625,585.4674072265625,527.4874877929688,665.5282592773438,673.1511840820312,591.5968627929688,621.4100952148438
29,0.9666655471916619,678.333251953125,277.2837829589844,687.9365234375,269.5574645996094,669.6834106445312,267.3348083496094,700.4557495117188,277.99285888671875,655.8561401367188,274.64886474609375,729.9546508789062,331.4810791015625,625.901123046875,325.6563720703125,742.9161376953125,381.78570556640625,606.6600341796875,380.2675476074219,691.1996459960938,353.63165283203125,654.7374877929688,347.492919921875,693.6494750976562,461.54302978515625,622.7262573242188,449.9841613769531,670.4273681640625,562.4157104492188,583.705810546875,520.66015625,666.6689453125,674.5709838867188,597.668701171875,607.0269165039062
30,0.9999988419224088,678.4205932617188,276.9898986816406,688.0556030273438,269.4440002441406,669.7182006835938,266.71923828125,700.571533203125,278.1912841796875,655.630126953125,274.0166320800781,731.7413940429688,332.0624694824219,625.3472290039062,325.46380615234375,743.0108642578125,380.83282470703125,608.9608154296875,380.1557922363281,692.8917236328125,354.92724609375,654.8506469726562,346.4369201660156,694.9848022460938,464.0262756347656,622.6600952148438,450.5602722167969,669.3137817382812,564.955078125,581.6234741210938,512.8740234375,667.4022827148438,678.2681884765625,602.1655883789062,593.6597290039062
31,1.0333321366531558,677.6083374023438,277.17138671875,687.3375244140625,269.6526794433594,668.8692626953125,266.78692626953125,700.351806640625,278.2688293457031,654.984375,273.9557800292969,732.3423461914062,331.78021240234375,626.1102294921875,324.8759765625,743.7477416992188,380.4871826171875,610.2318115234375,380.3213195800781,692.3773803710938,353.8266296386719,654.6437377929688,347.3283386230469,696.9105834960938,462.88250732421875,624.6196899414062,448.7063293457031,669.8878173828125,563.37255859375,583.047607421875,508.28704833984375,667.974609375,679.7164306640625,605.5440063476562,590.5257568359375
32,1.0666654313839028,677.4334716796875,277.5034484863281,686.8370971679688,269.7171936035156,668.4465942382812,267.0357971191406,699.8185424804688,278.0396423339844,654.687255859375,274.38934326171875,733.9796142578125,331.52947998046875,626.3778076171875,324.78704833984375,745.232177734375,380.8348083496094,610.0911254882812,381.1163330078125,694.1046142578125,354.0716552734375,653.5477905273438,345.9942626953125,699.1660766601562,462.0941162109375,626.1672973632812,447.1309814453125,669.8366088867188,560.4119262695312,583.5886840820312,500.0665588378906,669.2891845703125,679.530029296875,609.1751708984375,580.6428833007812
33,1.0999987261146498,676.238037109375,277.7333679199219,684.8059692382812,269.97479248046875,667.03759765625,267.18511962890625,697.3762817382812,278.0127258300781,652.4525756835938,273.2548828125,736.5284423828125,331.1771545410156,624.21875,323.1788330078125,746.6226196289062,378.0315246582031,616.33056640625,382.5884704589844,700.7807006835938,350.5796203613281,652.7488403320312,340.5782165527344,704.5609130859375,466.4447937011719,629.1864624023438,449.1753234863281,670.3818359375,562.1957397460938,588.8506469726562,486.4728698730469,676.4434204101562,683.8438110351562,630.9427490234375,557.9291381835938
34,1.1333320208453967,676.3096313476562,277.4503479003906,685.1155395507812,269.7723388671875,667.1602783203125,266.7112121582031,697.98095703125,277.9070129394531,652.7745971679688,272.60626220703125,737.706787109375,332.0096130371094,624.189453125,322.57049560546875,745.997802734375,379.0626220703125,617.1735229492188,382.3484802246094,700.2017822265625,349.6349792480469,651.8319702148438,341.29266357421875,705.0733642578125,468.5157165527344,629.10595703125,449.917724609375,670.208984375,562.9603271484375,589.9749755859375,481.1415100097656,680.3013916015625,683.1229248046875,639.4718017578125,548.0166015625
35,1.1666653155761437,676.5087890625,277.4909362792969,685.17529296875,269.7735290527344,667.4095458984375,266.7300109863281,697.7572021484375,277.6607360839844,652.8994140625,272.4140930175781,737.438232421875,331.41217041015625,624.3184814453125,322.198486328125,746.4097900390625,378.7443542480469,617.3011474609375,382.0447082519531,700.5762329101562,350.279296875,651.4981689453125,340.3218994140625,704.9064331054688,468.0343017578125,629.1690673828125,449.53582763671875,670.138916015625,562.6780395507812,590.0951538085938,481.05169677734375,680.231201171875,683.9471435546875,639.2201538085938,548.8193359375
36,1.1999986103068907,677.6143798828125,276.9601135253906,686.1026000976562,269.38427734375,668.6196899414062,266.1282653808594,697.8748779296875,277.3749694824219,653.4663696289062,271.54791259765625,737.494140625,331.8291320800781,623.6671752929688,321.4762878417969,746.1151123046875,378.9035339355469,618.4349975585938,381.595703125,700.4319458007812,349.1229553222656,652.5621948242188,343.34051513671875,705.0142211914062,470.9538879394531,628.9332275390625,451.7589111328125,670.15576171875,566.3182983398438,591.2721557617188,481.6027526855469,684.2423095703125,684.5709228515625,645.4124755859375,544.8255004882812
37,1.2333319050376377,679.5188598632812,277.1270751953125,687.800537109375,269.57391357421875,670.3622436523438,266.35919189453125,699.3515014648438,277.3690490722656,654.9586791992188,271.6657409667969,738.1721801757812,332.0923156738281,624.8740234375,320.93719482421875,745.6419677734375,378.92877197265625,618.8021850585938,381.3291015625,701.6015625,348.8209228515625,653.5624389648438,348.4715270996094,704.655029296875,470.73577880859375,629.1141967773438,451.27685546875,670.62939453125,568.4378051757812,593.7685546875,483.2995910644531,684.0509643554688,684.3384399414062,646.367919921875,544.4207153320312
38,1.2666651997683844,677.3480224609375,276.4363708496094,686.3535766601562,269.08966064453125,668.7860107421875,265.8159484863281,699.4783935546875,277.2493896484375,655.9867553710938,271.2232360839844,738.1946411132812,332.1841125488281,627.0328369140625,320.0280456542969,746.3551635742188,379.03314208984375,619.3505249023438,378.91912841796875,702.1123046875,347.5364685058594,656.8896484375,348.57745361328125,704.4902954101562,469.8729553222656,630.516845703125,450.5648498535156,670.752197265625,567.786865234375,596.8960571289062,485.7756042480469,685.202392578125,683.7110595703125,650.0526733398438,549.9833374023438
39,1.2999984944991314,679.2605590820312,275.89239501953125,689.1202392578125,268.8587951660156,670.9900512695312,265.3023986816406,703.0612182617188,278.0947570800781,658.5587768554688,270.95159912109375,739.5214233398438,334.30078125,628.4579467773438,319.56329345703125,747.4761352539062,382.5644836425781,619.2390747070312,376.5781555175781,702.6854858398438,347.4288330078125,661.2105102539062,347.35125732421875,704.394775390625,470.50384521484375,630.7162475585938,451.10748291015625,669.9735717773438,568.0586547851562,599.040283203125,489.7552185058594,686.0675048828125,684.3123779296875,655.5159912109375,558.1889038085938
40,1.3333317892298784,683.2394409179688,275.94512939453125,693.364013671875,268.8877868652344,675.1556396484375,265.2565612792969,707.2582397460938,277.8079528808594,662.7094116210938,270.0954284667969,741.687744140625,334.36944580078125,630.7984619140625,318.1060485839844,747.7684936523438,383.631591796875,618.8929443359375,374.2310791015625,705.6421508789062,348.3998107910156,663.161865234375,346.7250671386719,705.8330078125,470.7937316894531,632.4749755859375,451.50799560546875,670.7789306640625,566.5999145507812,600.6357421875,490.2689208984375,688.5413208007812,682.1334838867188,658.7206420898438,559.9868774414062
41,1.3666650839606254,683.2557983398438,275.3126525878906,694.004150390625,268.553466796875,675.9578247070312,264.4691467285156,709.2151489257812,278.0068664550781,666.0845947265625,269.0853576660156,743.3977661132812,336.1589660644531,633.5763549804688,316.5981140136719,747.7728271484375,386.8324279785156,619.0144653320312,370.4262390136719,709.2738037109375,347.6789855957031,666.296142578125,343.4114990234375,705.4601440429688,473.20721435546875,633.10205078125,452.8414611816406,670.3548583984375,568.6679077148438,601.4781494140625,492.0853576660156,689.232177734375,681.4671630859375,658.9297485351562,560.6788940429688
42,1.3999983786913723,686.5482788085938,275.21929931640625,697.9248046875,268.9136657714844,679.1303100585938,264.0904846191406,713.3506469726562,279.5273132324219,668.087158203125,268.7115478515625,745.0907592773438,339.1783142089844,634.1910400390625,315.3065185546875,748.1630859375,389.4645690917969,621.4790649414062,364.57269287109375,713.1895141601562,347.1211853027344,671.9313354492188,338.18682861328125,704.5502319335938,475.5086669921875,631.2861938476562,453.4778747558594,670.42626953125,570.861083984375,599.9559936523438,491.7109069824219,690.0927734375,681.6885986328125,658.8807983398438,558.6390991210938
43,1.4333316734221193,694.3837890625,276.2729797363281,705.6607666015625,270.4516906738281,686.95654296875,264.8136291503906,719.1824340820312,281.6638488769531,673.122802734375,268.4884338378906,746.4886474609375,341.7021484375,635.214599609375,313.1822814941406,749.4215087890625,391.466064453125,619.6400756835938,358.9117431640625,718.5590209960938,349.0002136230469,674.7235717773438,339.4984130859375,704.4833374023438,474.96282958984375,631.1589965820312,451.9418640136719,670.6310424804688,570.4691162109375,600.6370239257812,492.0489501953125,690.0935668945312,681.0250244140625,658.7650756835938,560.5077514648438
44,1.4666649681528663,701.9778442382812,278.9579162597656,713.7387084960938,272.7306213378906,694.8660888671875,266.843994140625,728.1862182617188,281.6110534667969,681.7754516601562,267.5310974121094,751.8615112304688,341.5388488769531,640.9305419921875,307.6937255859375,754.5617065429688,391.4819641113281,614.0062866210938,347.5475769042969,732.8410034179688,353.040283203125,668.563720703125,340.725341796875,702.8585815429688,472.6255187988281,630.6255493164062,447.92828369140625,668.891845703125,570.0011596679688,600.9158935546875,490.993896484375,690.6439819335938,681.4556884765625,656.6405639648438,561.4651489257812
45,1.4999982628836133,705.1010131835938,280.3039245605469,717.2166137695312,274.0263366699219,697.9697875976562,267.7037353515625,731.424560546875,284.7641296386719,684.919921875,269.71044921875,754.4282836914062,349.2186279296875,641.0225219726562,312.19085693359375,756.02392578125,393.95355224609375,608.7149047851562,343.826416015625,742.2203369140625,347.2208251953125,660.8086547851562,330.0964050292969,701.0645751953125,481.6496887207031,628.2078857421875,455.357421875,666.5615234375,575.2730712890625,598.6495971679688,491.2279052734375,691.8853149414062,684.9774780273438,657.2366333007812,557.3429565429688
46,1.5333315576143602,706.1597290039062,281.22772216796875,718.4678955078125,275.91326904296875,699.8181762695312,268.32666015625,731.3366088867188,287.79779052734375,685.9559326171875,269.6936340332031,752.4237670898438,350.8327941894531,639.1981201171875,312.07525634765625,759.6851196289062,393.1402893066406,602.4307861328125,337.32623291015625,761.6699829101562,351.31866455078125,647.8003540039062,310.73919677734375,700.6228637695312,480.37054443359375,628.4935913085938,454.056884765625,667.5167846679688,575.60546875,598.053466796875,491.069580078125,691.4697265625,684.729736328125,656.9498291015625,555.338623046875
47,1.5666648523451072,706.1087036132812,281.67767333984375,718.3098754882812,276.3334045410156,699.7822875976562,268.7906188964844,731.0449829101562,287.93450927734375,685.9755249023438,269.94549560546875,752.2362670898438,350.6514892578125,639.16650390625,312.1554260253906,759.3995971679688,393.20166015625,602.4230346679688,337.5640869140625,761.5634765625,352.00860595703125,647.9287109375,310.5959777832031,700.5260620117188,480.2498779296875,628.5396118164062,454.1217956542969,667.929931640625,575.4102783203125,598.576904296875,491.3507995605469,691.1157836914062,683.6044921875,656.5762939453125,554.8698120117188
48,1.5999981470758542,711.1375732421875,282.1454772949219,723.2498779296875,277.2458801269531,704.5723876953125,269.1684265136719,734.3336791992188,289.8484191894531,687.8283081054688,270.4953918457031,754.217041015625,352.9215087890625,639.9107055664062,313.8477478027344,772.188720703125,392.33819580078125,595.9710083007812,332.650146484375,795.181640625,353.0284729003906,617.3955688476562,293.81072998046875,703.02783203125,480.1288146972656,631.5082397460938,453.81719970703125,668.072265625,576.2086791992188,598.4713745117188,491.7850341796875,687.028564453125,682.9666748046875,654.8885498046875,555.1156616210938
