frame,time_s,nose_x,nose_y,l_eye_x,l_eye_y,r_eye_x,r_eye_y,l_ear_x,l_ear_y,r_ear_x,r_ear_y,l_shoulder_x,l_shoulder_y,r_shoulder_x,r_shoulder_y,l_elbow_x,l_elbow_y,r_elbow_x,r_elbow_y,l_wrist_x,l_wrist_y,r_wrist_x,r_wrist_y,l_hip_x,l_hip_y,r_hip_x,r_hip_y,l_knee_x,l_knee_y,r_knee_x,r_knee_y,l_ankle_x,l_ankle_y,r_ankle_x,r_ankle_y
11,0.366665960179833,634.5046997070312,141.27761840820312,644.3245849609375,132.69683837890625,623.4345092773438,132.2318115234375,656.7316284179688,139.77322387695312,603.8402099609375,138.61859130859375,675.3704223632812,205.72959899902344,580.2228393554688,206.18299865722656,702.8453979492188,282.95709228515625,554.7376098632812,284.5877685546875,710.2249145507812,344.3745422363281,545.9044189453125,350.4061279296875,661.3820190429688,366.5776672363281,602.4054565429688,367.4862060546875,657.5292358398438,476.7231750488281,601.1153564453125,477.7671813964844,649.61376953125,577.4561157226562,608.9246826171875,582.199951171875
12,0.39999922928709053,633.918212890625,141.58946228027344,644.406982421875,132.7503204345703,622.9682006835938,132.21163940429688,656.9893188476562,140.32345581054688,604.4175415039062,138.73492431640625,675.5851440429688,205.29112243652344,580.8305053710938,204.9683837890625,703.7826538085938,282.7051086425781,554.6437377929688,284.0058288574219,710.4080810546875,344.53973388671875,545.8394775390625,349.5387878417969,661.1158447265625,366.2032165527344,601.25732421875,366.4620666503906,657.6702880859375,477.41259765625,600.3435668945312,477.718017578125,650.9053955078125,578.7112426757812,609.4685668945312,582.4639282226562
13,0.4333324983943481,633.4529418945312,141.63328552246094,643.484375,132.9576873779297,622.4151000976562,132.48782348632812,656.4718627929688,139.62753295898438,603.1309204101562,138.42169189453125,675.1793212890625,205.23904418945312,579.7390747070312,205.23780822753906,702.7943725585938,283.48785400390625,554.1515502929688,283.6485595703125,709.8388061523438,346.5257263183594,546.14501953125,350.08612060546875,660.908203125,365.0657043457031,601.7171630859375,365.84686279296875,657.4818115234375,475.0355529785156,600.937744140625,476.2110290527344,650.1466064453125,576.1148071289062,609.4915161132812,581.1515502929688
14,0.46666576750160566,632.8120727539062,142.70115661621094,642.9381103515625,133.95016479492188,621.9437866210938,133.40562438964844,655.977294921875,140.13729858398438,602.8096923828125,138.6934356689453,674.3041381835938,205.1557159423828,579.3048095703125,205.2408905029297,702.2201538085938,282.8662109375,553.6204223632812,283.4876403808594,709.193603515625,345.5167541503906,546.2056274414062,350.2105712890625,660.50830078125,365.26214599609375,601.5748291015625,366.2613830566406,657.287841796875,475.3763122558594,601.054443359375,477.2913818359375,650.6998291015625,575.94873046875,610.231689453125,582.0438842773438
15,0.4999990366088632,632.5533447265625,143.12342834472656,642.414306640625,134.4259490966797,621.8231201171875,133.88177490234375,654.9619750976562,140.33721923828125,602.47509765625,138.84474182128906,673.571533203125,204.71788024902344,578.349853515625,204.85842895507812,702.4133911132812,282.06561279296875,552.3588256835938,282.7765808105469,709.0554809570312,346.37274169921875,545.888916015625,350.8484191894531,660.2002563476562,364.9096984863281,601.1829223632812,366.02496337890625,657.21435546875,475.17523193359375,601.1575927734375,477.3551025390625,650.5054931640625,575.875,610.48095703125,582.0730590820312
16,0.5333323057161208,632.17333984375,144.56072998046875,642.0910034179688,135.85955810546875,621.5401611328125,135.245849609375,654.62646484375,141.25282287597656,601.95654296875,139.51104736328125,672.9971923828125,204.47837829589844,576.9794311523438,204.7744140625,702.4384765625,280.9410095214844,550.4561767578125,282.5769958496094,708.89306640625,345.8790588378906,545.42529296875,352.9906005859375,659.6939086914062,365.24609375,600.0823364257812,366.6819763183594,657.5237426757812,476.10394287109375,600.7304077148438,479.190185546875,650.9231567382812,575.6881713867188,610.7109375,583.1256103515625
17,0.5666655748233783,631.9520874023438,145.02072143554688,641.9630737304688,136.22369384765625,621.28076171875,135.63133239746094,654.76513671875,141.3500518798828,601.8740234375,139.668212890625,673.176513671875,204.484375,577.0543823242188,204.78289794921875,702.0665893554688,280.9591979980469,550.39013671875,282.7118225097656,708.6292724609375,346.0665588378906,545.4495239257812,353.6063232421875,659.68701171875,365.3759460449219,600.0474243164062,366.7603454589844,657.1937866210938,476.3726806640625,600.6516723632812,479.1563415527344,650.402099609375,575.881591796875,610.76318359375,582.87744140625
18,0.5999988439306359,630.61767578125,147.56173706054688,640.99072265625,138.7069854736328,620.2284545898438,137.9595489501953,654.6597900390625,142.8709259033203,601.8652954101562,140.84425354003906,673.6583251953125,204.4094696044922,576.6708374023438,204.72998046875,702.7265625,279.77825927734375,548.4190063476562,282.47271728515625,708.9322509765625,345.2667541503906,545.468994140625,355.4639892578125,659.7467651367188,365.39349365234375,599.6943359375,366.82220458984375,656.9889526367188,476.1888732910156,600.42578125,478.9901123046875,650.1846313476562,575.8202514648438,611.6885375976562,582.632080078125
19,0.6333321130378934,629.7290649414062,151.16006469726562,640.2498168945312,142.1234893798828,619.6533203125,141.18948364257812,654.335205078125,144.71487426757812,601.9166259765625,142.2491912841797,674.0640258789062,204.36968994140625,575.40869140625,204.64695739746094,703.61279296875,278.89288330078125,545.1890258789062,282.2104797363281,709.1311645507812,345.6877746582031,545.5400390625,355.18359375,659.5938110351562,365.5935363769531,598.6272583007812,367.0392761230469,657.3016967773438,475.6986999511719,599.5996704101562,478.2771911621094,649.6346435546875,575.2275390625,611.3383178710938,581.2066040039062
20,0.6666653821451509,628.255126953125,156.3628692626953,639.114013671875,146.91677856445312,618.1006469726562,146.04318237304688,654.2192993164062,147.63888549804688,600.569580078125,145.22393798828125,674.9542846679688,205.5718994140625,573.6544189453125,205.42977905273438,705.6748657226562,279.12420654296875,542.3265991210938,280.62713623046875,708.5404052734375,345.9787902832031,546.2109375,351.4700012207031,660.0958862304688,367.2695007324219,597.5675048828125,368.65911865234375,657.3801879882812,476.8165283203125,598.6837158203125,480.02197265625,649.7034301757812,575.897216796875,612.2319946289062,582.6466674804688
21,0.6999986512524085,625.9847412109375,160.83262634277344,636.7857666015625,151.20445251464844,616.0802001953125,150.45191955566406,652.5676879882812,149.90821838378906,599.81982421875,147.88031005859375,675.0316772460938,205.76609802246094,572.9071044921875,205.6239471435547,706.3090209960938,279.52655029296875,540.4244995117188,280.40478515625,707.2755126953125,348.4300231933594,546.65478515625,352.6568298339844,659.41943359375,367.68157958984375,596.6868896484375,368.9161071777344,655.7850952148438,477.2481994628906,598.3489990234375,480.0531005859375,648.1365966796875,576.61474609375,612.994384765625,582.2571411132812
22,0.733331920359666,625.3707275390625,169.57009887695312,636.1625366210938,159.57681274414062,615.2946166992188,158.8404541015625,652.272216796875,154.2990264892578,598.2530517578125,152.30474853515625,675.428955078125,205.4990997314453,570.2074584960938,205.7128143310547,708.3193969726562,278.55572509765625,537.7987060546875,280.38153076171875,707.9335327148438,347.6339416503906,547.3439331054688,352.7360534667969,659.8926391601562,368.494873046875,595.2559814453125,370.1361083984375,656.3018798828125,477.591064453125,597.1146240234375,481.61614990234375,647.978515625,576.3007202148438,613.5712280273438,583.5573120117188
23,0.7666651894669235,625.130615234375,172.90782165527344,635.4656982421875,162.64239501953125,614.6830444335938,162.13894653320312,650.923828125,155.4021453857422,596.3363647460938,153.9659423828125,674.146240234375,204.74752807617188,568.062255859375,205.5170440673828,707.2889404296875,277.8890686035156,537.3167114257812,280.6889343261719,708.1910400390625,346.7114562988281,546.66845703125,352.400634765625,659.5983276367188,368.4646301269531,594.3387451171875,370.4053955078125,656.4752807617188,477.5133972167969,596.5177001953125,481.28497314453125,649.162353515625,576.3709106445312,613.96533203125,582.8796997070312
24,0.7999984585741811,624.1063232421875,174.75411987304688,634.6242065429688,164.24249267578125,613.3441162109375,163.9896240234375,650.9159545898438,156.18104553222656,595.3651733398438,155.3959197998047,674.212646484375,204.98492431640625,567.9717407226562,205.89529418945312,705.6867065429688,278.76214599609375,536.7623901367188,281.2773742675781,708.0812377929688,347.24920654296875,546.0513305664062,352.5009765625,659.5458984375,368.8318786621094,594.0183715820312,370.8611145019531,656.8740844726562,477.3057861328125,596.0642700195312,481.0250244140625,649.9950561523438,575.7418212890625,613.2562866210938,582.173095703125
25,0.8333317276814387,621.7954711914062,175.79554748535156,632.61474609375,165.03646850585938,610.8778686523438,165.02374267578125,650.1255493164062,156.29051208496094,594.0261840820312,156.19178771972656,673.7072143554688,205.15780639648438,568.3408203125,206.23046875,703.7708129882812,279.9552917480469,537.2472534179688,281.9726867675781,707.7451782226562,348.5989074707031,545.4739990234375,353.4614562988281,658.8038330078125,369.64306640625,593.7894897460938,371.6863098144531,656.2421875,478.3507995605469,596.2366943359375,481.98968505859375,650.2935180664062,575.5578002929688,613.3858642578125,581.9622192382812
26,0.8666649967886962,620.1799926757812,175.517822265625,631.2281494140625,164.67454528808594,609.1934204101562,164.7028350830078,649.5101318359375,155.97979736328125,593.1419677734375,156.0754852294922,672.8657836914062,205.35137939453125,568.9163208007812,206.24656677246094,701.0264892578125,280.47418212890625,538.0372924804688,282.2462463378906,706.8309936523438,347.4440002441406,544.6376953125,353.83782958984375,658.2542114257812,370.29681396484375,594.003662109375,372.15582275390625,655.9204711914062,478.8037414550781,596.5177001953125,481.6200256347656,650.3782348632812,575.3024291992188,613.0029907226562,580.80224609375
27,0.8999982658959538,619.0930786132812,175.27340698242188,629.98583984375,164.44207763671875,608.1600341796875,164.51162719726562,648.1007080078125,155.9122314453125,592.379150390625,156.1733856201172,671.0120849609375,205.807373046875,569.1251220703125,206.5190887451172,698.1864624023438,282.3996887207031,539.0626831054688,283.1690979003906,705.4625854492188,348.8024597167969,543.6104736328125,352.53094482421875,656.92431640625,370.07574462890625,593.8846435546875,371.8066711425781,655.4331665039062,477.8424377441406,596.9889526367188,480.22039794921875,650.5695190429688,574.320556640625,612.6448974609375,579.3128662109375
28,0.9333315350032113,618.786376953125,175.3072052001953,629.4024658203125,164.15399169921875,607.9314575195312,164.6703643798828,646.0723266601562,156.4936065673828,591.7557373046875,157.31463623046875,668.255859375,206.53106689453125,569.263427734375,207.4328155517578,695.9353637695312,284.0419616699219,540.4795532226562,284.9068908691406,703.954345703125,348.3413391113281,542.8295288085938,353.62567138671875,654.8129272460938,368.7023620605469,592.9744262695312,370.32159423828125,653.4120483398438,477.019775390625,597.163818359375,479.4831237792969,650.1788330078125,576.0138549804688,611.6092529296875,580.712646484375
29,0.9666648041104688,618.7381591796875,175.22994995117188,629.36962890625,164.0050048828125,607.8690795898438,164.55850219726562,646.142333984375,156.2677001953125,591.765380859375,157.1890106201172,668.4937133789062,206.56626892089844,569.3115234375,207.49407958984375,696.3758544921875,284.3589172363281,540.4501953125,285.1029052734375,703.837890625,348.5216064453125,542.7196044921875,353.9920959472656,654.7280883789062,368.87042236328125,592.8424072265625,370.48150634765625,653.07470703125,477.1813659667969,597.0964965820312,479.7906799316406,649.8876953125,576.121826171875,611.5997924804688,581.0404663085938
30,0.9999980732177264,616.3599243164062,175.43118286132812,627.1033325195312,164.3544158935547,605.611572265625,164.84112548828125,644.2174072265625,156.4333038330078,589.9578247070312,157.23516845703125,666.2359619140625,205.87693786621094,568.3651123046875,206.90036010742188,693.78662109375,283.817626953125,541.2297973632812,284.8381652832031,702.1614379882812,347.38409423828125,542.615966796875,352.5763854980469,652.7451171875,368.2416076660156,591.5667114257812,369.8713684082031,651.9550170898438,477.549560546875,596.453857421875,479.97601318359375,649.5054321289062,575.87744140625,611.4654541015625,580.7382202148438
31,1.033331342324984,614.6992797851562,175.4065399169922,625.6294555664062,164.35609436035156,603.9170532226562,164.71681213378906,642.94091796875,156.5103302001953,588.2060546875,157.02552795410156,664.91943359375,205.86790466308594,567.0865478515625,207.22134399414062,692.1385498046875,283.77337646484375,541.110107421875,286.1173400878906,700.10498046875,346.0201416015625,542.8113403320312,352.9110107421875,652.82568359375,367.9239501953125,591.5880126953125,369.6968078613281,651.8200073242188,477.2978515625,595.8268432617188,479.7817687988281,648.8189697265625,575.6812744140625,611.0936889648438,580.9493408203125
32,1.0666646114322416,614.3021850585938,175.60418701171875,624.9061889648438,164.55447387695312,603.423828125,164.9807891845703,641.2843017578125,156.64382934570312,586.8524780273438,157.32394409179688,663.4307861328125,205.34149169921875,565.4556274414062,208.1486053466797,690.9951782226562,282.1986389160156,540.9553833007812,288.02667236328125,698.0292358398438,344.6139831542969,543.1253051757812,354.0531311035156,653.2591552734375,367.495849609375,591.8837280273438,369.88409423828125,651.6547241210938,476.6145324707031,595.1723022460938,479.3668212890625,648.6884155273438,575.7109985351562,611.1502075195312,580.6575927734375
33,1.099997880539499,612.0906982421875,175.5482177734375,622.6307983398438,164.45704650878906,601.3214111328125,164.9482879638672,639.346923828125,156.19827270507812,585.5086059570312,157.1592559814453,662.6669311523438,205.0250244140625,564.4957885742188,208.06446838378906,690.5317993164062,281.61712646484375,540.0166015625,287.54510498046875,696.53662109375,344.3376159667969,542.381103515625,354.2006530761719,652.668212890625,368.56512451171875,591.232421875,370.9117126464844,651.2022705078125,478.1104736328125,594.452880859375,480.5015869140625,648.8395385742188,577.1357421875,610.320556640625,581.2780151367188
34,1.1333311496467566,607.9068603515625,173.65591430664062,618.670166015625,162.62693786621094,597.184326171875,163.19190979003906,636.1656494140625,155.7202606201172,582.106201171875,156.94668579101562,660.2113037109375,205.65322875976562,561.4736328125,209.30809020996094,689.4096069335938,280.0508728027344,536.7738647460938,287.3058776855469,694.96630859375,342.0179138183594,541.0511474609375,354.2833557128906,650.2706909179688,367.962890625,588.5009765625,370.6490783691406,650.8523559570312,477.3692932128906,593.3683471679688,480.2808532714844,649.1950073242188,576.578857421875,609.4927368164062,581.1266479492188
35,1.166664418754014,605.85693359375,171.3649139404297,616.4202880859375,160.22669982910156,595.0267944335938,161.09869384765625,634.1287231445312,153.82083129882812,580.4725341796875,155.8618621826172,659.1842041015625,204.6388397216797,560.3633422851562,209.01585388183594,688.6152954101562,278.64129638671875,534.9194946289062,286.67840576171875,695.0737915039062,341.9697265625,539.7918701171875,353.7646789550781,649.8050537109375,367.78192138671875,587.9801635742188,370.739501953125,650.764404296875,477.5580139160156,593.0298461914062,480.53570556640625,649.3851928710938,577.4851684570312,608.2007446289062,581.3805541992188
36,1.1999976878612717,605.4053344726562,168.72999572753906,615.6730346679688,157.61988830566406,594.4314575195312,158.8219451904297,632.7398071289062,152.72691345214844,579.6231079101562,155.48477172851562,657.7080688476562,204.6391143798828,559.4847412109375,210.4552459716797,687.7857666015625,277.3418273925781,533.3782958984375,288.3021240234375,695.0603637695312,340.06768798828125,538.2655029296875,354.83673095703125,649.4089965820312,366.9812316894531,587.8763427734375,370.7542724609375,650.992919921875,476.3466491699219,593.1600952148438,480.71514892578125,649.7044067382812,577.4492797851562,607.3484497070312,582.8543090820312
37,1.2333309569685291,604.9498901367188,166.44369506835938,615.298583984375,155.23336791992188,593.6484375,156.44564819335938,631.9147338867188,151.5336456298828,577.7131958007812,154.1929473876953,656.1959838867188,205.18661499023438,557.3984375,211.5972137451172,687.37841796875,276.74853515625,531.0402221679688,289.5557861328125,695.9942016601562,337.8384094238281,535.9697875976562,355.6376037597656,649.7283935546875,366.9941101074219,588.0025024414062,371.3521728515625,650.3069458007812,475.6014099121094,592.7630615234375,481.4197998046875,648.616943359375,576.6724853515625,607.3847045898438,584.2626953125
38,1.2666642260757868,600.9264526367188,163.50283813476562,611.6279907226562,152.46408081054688,589.8529052734375,153.54306030273438,629.2626342773438,150.2325897216797,575.2081298828125,152.66180419921875,654.19287109375,205.80238342285156,555.9249877929688,211.56216430664062,687.0092163085938,275.86566162109375,528.4016723632812,286.7950744628906,697.3125610351562,336.6423034667969,532.14892578125,351.81561279296875,648.1954345703125,366.956787109375,587.0076293945312,371.06927490234375,649.6449584960938,475.6721496582031,592.435546875,481.5282897949219,649.1328125,576.6577758789062,607.044921875,584.53515625
39,1.2999974951830442,600.0291137695312,160.972900390625,609.8494262695312,150.0684051513672,588.8751220703125,151.29368591308594,626.9760131835938,148.33692932128906,574.2119140625,151.4996795654297,653.622802734375,205.06326293945312,554.9895629882812,211.52584838867188,687.2592163085938,275.6414489746094,526.1468505859375,287.24542236328125,696.7376708984375,337.0724182128906,528.9194946289062,353.0130615234375,648.4602661132812,368.9379577636719,587.174072265625,373.4072265625,650.3146362304688,478.1900939941406,593.4113159179688,483.0383605957031,649.8391723632812,578.0369262695312,608.3054809570312,583.3299560546875
40,1.3333307642903018,599.7092895507812,157.9538116455078,609.5725708007812,147.30010986328125,588.3887329101562,148.48545837402344,626.29833984375,147.37167358398438,572.9752807617188,150.33607482910156,652.9894409179688,205.08956909179688,552.7192993164062,212.3184356689453,687.8466186523438,273.29583740234375,522.9684448242188,287.4344177246094,696.27880859375,333.495849609375,528.2025146484375,353.60418701171875,649.0382080078125,368.37017822265625,586.7802734375,373.53955078125,651.5169677734375,476.8019104003906,593.6580810546875,483.22906494140625,649.847900390625,576.7349243164062,609.1137084960938,584.1021728515625
41,1.3666640333975595,599.4420776367188,157.91993713378906,609.3436279296875,147.20083618164062,588.1275024414062,148.40475463867188,626.1852416992188,147.1251220703125,572.848388671875,150.12794494628906,652.9059448242188,204.97366333007812,552.7012939453125,212.15931701660156,687.7883911132812,273.3658447265625,522.8193359375,287.2609558105469,696.3056640625,333.53076171875,528.276611328125,353.1820983886719,648.9362182617188,368.66485595703125,586.7636108398438,373.8472595214844,651.2678833007812,477.2680358886719,593.8173828125,483.86334228515625,649.607666015625,576.9248657226562,609.301025390625,584.5325927734375
42,1.399997302504817,598.2974243164062,156.08978271484375,608.212158203125,145.4949188232422,586.8504028320312,146.68682861328125,624.9043579101562,146.2960205078125,571.1693115234375,149.24095153808594,651.8952026367188,204.3195037841797,550.2676391601562,212.0098114013672,687.8170776367188,269.2125549316406,519.7098388671875,285.1167297363281,696.5964965820312,328.1702575683594,527.7295532226562,351.56268310546875,648.7885131835938,368.2503662109375,585.7037353515625,373.8894958496094,652.3198852539062,476.91314697265625,593.6088256835938,484.00421142578125,650.8497924804688,576.7423095703125,609.970703125,584.5960693359375
43,1.4333305716120746,597.452880859375,154.99356079101562,607.3568115234375,144.50534057617188,586.1449584960938,145.52987670898438,623.7265014648438,145.85533142089844,570.4600830078125,148.35169982910156,651.3246459960938,204.14442443847656,548.1414794921875,212.2879180908203,687.5023193359375,267.0245361328125,516.1834716796875,285.0255126953125,694.598876953125,324.3410949707031,527.4695434570312,349.92919921875,649.596435546875,369.1091003417969,585.6593627929688,375.168212890625,653.407470703125,477.1711730957031,593.6385498046875,484.82415771484375,651.0401000976562,577.699462890625,610.7272338867188,586.0429077148438
44,1.466663840719332,597.0025634765625,152.89329528808594,606.801025390625,142.66539001464844,585.7868041992188,143.46656799316406,622.43798828125,145.01185607910156,569.5738525390625,146.87428283691406,650.4374389648438,203.63372802734375,545.7412719726562,212.1693572998047,686.9772338867188,265.0141906738281,513.9808349609375,285.2685546875,691.5382080078125,321.0987854003906,528.7425537109375,349.519775390625,650.2286987304688,369.0193786621094,585.2963256835938,375.4421691894531,654.6882934570312,477.38079833984375,593.3192138671875,485.4736022949219,651.0482788085938,577.1531982421875,610.9475708007812,586.0068359375
45,1.4999971098265896,595.973388671875,151.2442169189453,605.8689575195312,141.19500732421875,584.7296142578125,141.83834838867188,621.48779296875,144.79510498046875,568.5089111328125,146.197265625,650.4384765625,204.30015563964844,543.12060546875,213.19000244140625,686.1644287109375,265.52197265625,512.3279418945312,287.98699951171875,685.8937377929688,320.07257080078125,536.2517700195312,349.5387878417969,651.0035400390625,369.453125,584.2333984375,376.2701721191406,656.7805786132812,477.42681884765625,592.7059936523438,486.3157653808594,650.4144287109375,577.0537719726562,610.2998046875,586.6647338867188
46,1.533330378933847,595.802001953125,148.2996826171875,605.17138671875,138.6475372314453,584.7237548828125,139.1554412841797,619.4154663085938,144.31675720214844,568.1616821289062,145.097412109375,649.8660278320312,204.54708862304688,539.465087890625,211.5691680908203,685.9882202148438,265.71844482421875,510.1070861816406,283.52520751953125,670.970458984375,309.7776184082031,553.3410034179688,329.367431640625,650.4232788085938,366.0396728515625,580.8504638671875,372.764892578125,662.0645751953125,473.42156982421875,592.7288208007812,485.0226745605469,653.7793579101562,574.41796875,607.5966186523438,587.7603759765625
47,1.5666636480411047,595.7113037109375,148.1621551513672,605.0703735351562,138.50082397460938,584.6517333984375,138.94387817382812,619.01611328125,144.5733184814453,567.5526123046875,145.08358764648438,649.3241577148438,203.7303466796875,537.1171264648438,211.4138946533203,686.1146240234375,263.8424377441406,506.1968078613281,282.140380859375,660.078369140625,299.2874450683594,557.0834350585938,314.5096130371094,650.8220825195312,362.55609130859375,579.103759765625,370.38848876953125,668.6813354492188,467.65679931640625,592.7982788085938,484.4653015136719,657.8390502929688,565.7743530273438,603.734130859375,586.7008666992188
48,1.5999969171483621,593.9546508789062,147.32460021972656,604.3120727539062,137.3332977294922,582.9775390625,138.09933471679688,619.1980590820312,144.09835815429688,564.9474487304688,144.48226928710938,649.001220703125,202.86659240722656,533.0623779296875,211.10067749023438,686.1830444335938,261.8693542480469,499.0260925292969,279.7474670410156,650.8826293945312,288.7058410644531,555.48486328125,300.0874328613281,650.07666015625,359.38739013671875,575.3690795898438,368.4698181152344,674.1145629882812,457.2290344238281,595.348876953125,480.8415222167969,662.8141479492188,557.6576538085938,606.0325927734375,589.5719604492188
