frame,time_s,nose_x,nose_y,l_eye_x,l_eye_y,r_eye_x,r_eye_y,l_ear_x,l_ear_y,r_ear_x,r_ear_y,l_shoulder_x,l_shoulder_y,r_shoulder_x,r_shoulder_y,l_elbow_x,l_elbow_y,r_elbow_x,r_elbow_y,l_wrist_x,l_wrist_y,r_wrist_x,r_wrist_y,l_hip_x,l_hip_y,r_hip_x,r_hip_y,l_knee_x,l_knee_y,r_knee_x,r_knee_y,l_ankle_x,l_ankle_y,r_ankle_x,r_ankle_y
11,0.36666619446233095,763.5120849609375,225.05941772460938,774.3406982421875,217.03765869140625,752.8521118164062,214.4845733642578,786.273681640625,224.10848999023438,731.9360961914062,218.4534912109375,804.1834106445312,268.2745361328125,702.3795776367188,264.1227722167969,865.6205444335938,224.16513061523438,635.05859375,230.57896423339844,897.3571166992188,155.39414978027344,595.0919799804688,170.7953338623047,784.9041748046875,447.7759094238281,719.5855712890625,444.82293701171875,781.488037109375,571.8327026367188,709.684326171875,563.8770141601562,773.2156372070312,685.7572631835938,709.5162963867188,677.0228881835938
12,0.3999994848679974,766.213134765625,225.3966064453125,777.7994384765625,217.220947265625,755.3516235351562,214.4349822998047,791.6057739257812,223.97909545898438,735.357177734375,217.9609375,808.5804443359375,268.53271484375,707.9114990234375,262.634521484375,865.8722534179688,222.5036163330078,641.5220947265625,223.6151123046875,894.6917724609375,151.0289764404297,600.2940673828125,160.00039672851562,787.1519775390625,448.859130859375,721.9639892578125,444.77227783203125,784.092041015625,573.0831298828125,710.6004638671875,563.4563598632812,774.044921875,685.7124633789062,707.251708984375,675.3615112304688
13,0.4333327752736639,774.6113891601562,225.46412658691406,784.397216796875,217.58636474609375,763.1318969726562,215.1346893310547,794.4826049804688,224.6521759033203,739.1178588867188,219.4470672607422,809.7905883789062,268.5801696777344,712.23193359375,262.8074035644531,865.5173950195312,222.84410095214844,653.1959838867188,223.06338500976562,892.387451171875,148.74423217773438,610.9934692382812,157.1171112060547,790.3392944335938,446.9923400878906,726.6206665039062,442.535400390625,783.6458740234375,573.067626953125,711.6668701171875,561.9607543945312,774.03271484375,684.629150390625,705.7057495117188,671.0657958984375
14,0.46666606567933033,775.1180419921875,225.39959716796875,785.9600219726562,217.5588836669922,764.1135864257812,215.07266235351562,798.65283203125,224.8466339111328,743.8565063476562,219.55496215820312,814.7399291992188,269.14178466796875,718.3449096679688,262.9388427734375,867.1437377929688,220.94737243652344,657.3410034179688,218.56410217285156,891.1238403320312,144.9197998046875,620.1480102539062,146.30393981933594,793.1158447265625,448.1023864746094,729.9049072265625,443.35980224609375,785.4310913085938,573.8768310546875,712.2828979492188,563.2573852539062,774.2034301757812,685.3964233398438,704.6771240234375,672.8926391601562
15,0.4999993560849968,777.3970336914062,225.42359924316406,788.4075317382812,217.2327423095703,766.9248657226562,214.65872192382812,801.9722290039062,221.09902954101562,748.484130859375,215.63465881347656,820.3838500976562,266.21630859375,720.3841552734375,260.8968200683594,866.539794921875,215.68104553222656,664.146240234375,215.19873046875,888.5797729492188,136.6082763671875,626.880859375,138.42489624023438,794.3228149414062,447.17059326171875,730.6602172851562,441.7573547363281,791.4354858398438,572.9560546875,713.4992065429688,556.28466796875,778.206298828125,685.6234741210938,705.9630126953125,664.9141235351562
16,0.5333326464906633,780.3823852539062,224.70458984375,791.5878295898438,216.6046600341797,769.7802124023438,214.10446166992188,805.767578125,221.3351593017578,752.0557250976562,216.08535766601562,825.2789916992188,266.9130554199219,724.1900024414062,261.630126953125,869.947998046875,210.65380859375,669.487060546875,211.73936462402344,885.7313232421875,129.70272827148438,642.0186157226562,136.57408142089844,797.8067626953125,446.88037109375,733.25048828125,441.08514404296875,792.3255004882812,572.747314453125,712.3775024414062,555.671630859375,776.986572265625,684.16259765625,703.1617431640625,662.4359130859375
17,0.5666659368963297,782.3270263671875,225.12074279785156,794.22216796875,217.0034942626953,771.2354736328125,214.7071990966797,810.1716918945312,222.13015747070312,754.1907958984375,217.40597534179688,829.774169921875,266.9320373535156,728.6224975585938,259.98345947265625,870.6194458007812,209.50326538085938,674.8518676757812,202.609619140625,882.5499267578125,127.87618255615234,648.2703247070312,124.73876190185547,800.174560546875,446.3551940917969,734.7808227539062,439.573486328125,793.5618286132812,569.8871459960938,710.8770751953125,551.564697265625,777.7821655273438,681.748779296875,700.589599609375,658.38916015625
18,0.5999992273019962,788.2703857421875,224.25396728515625,798.6311645507812,216.5798797607422,776.5995483398438,215.43753051757812,812.0728149414062,225.1243133544922,757.640869140625,222.8878173828125,830.2349243164062,267.3621826171875,734.525634765625,262.3141174316406,873.5208129882812,211.2238311767578,680.1229858398438,205.34378051757812,881.6910400390625,128.86318969726562,655.7432250976562,121.30259704589844,804.7876586914062,443.8548889160156,740.2022094726562,438.5837707519531,791.8909301757812,565.0758666992188,711.4593505859375,553.435546875,781.9453125,674.367431640625,701.1477661132812,657.858642578125
19,0.6333325177076626,790.8277587890625,224.64625549316406,802.3606567382812,217.11370849609375,779.3203125,215.43394470214844,818.2293701171875,225.51429748535156,762.2313232421875,222.38107299804688,837.9569091796875,266.4460144042969,740.8591918945312,261.3707580566406,874.7471313476562,209.6781768798828,696.031005859375,206.7501220703125,876.9638061523438,123.7651596069336,672.020263671875,117.71168518066406,807.9581298828125,443.0912170410156,741.4451904296875,435.4544982910156,792.8926391601562,562.4736938476562,704.9266357421875,541.31689453125,783.2261352539062,674.4403686523438,697.1610717773438,644.5931396484375
20,0.666665808113329,790.6430053710938,224.45404052734375,802.204833984375,216.94505310058594,779.214111328125,215.31459045410156,818.1665649414062,225.32327270507812,762.3716430664062,222.2464599609375,837.8866577148438,266.1908874511719,741.0350341796875,261.0977783203125,874.7860107421875,209.9240264892578,695.4735717773438,206.3709259033203,876.9592895507812,124.34371185302734,671.6259765625,117.14977264404297,808.0194702148438,443.123779296875,741.65283203125,435.6219787597656,792.4963989257812,562.483154296875,704.9186401367188,542.1373291015625,782.8699951171875,673.5816040039062,697.239990234375,644.9295043945312
21,0.6999990985189954,793.8524169921875,224.59190368652344,805.2816772460938,217.03384399414062,781.859619140625,215.58900451660156,820.767578125,225.3917236328125,763.3828735351562,222.86891174316406,840.5194702148438,264.6310729980469,742.4916381835938,261.6996154785156,873.8340454101562,206.19288635253906,703.950927734375,208.92071533203125,875.7200317382812,121.75094604492188,679.3025512695312,117.96415710449219,810.7015991210938,442.39141845703125,742.9735107421875,434.7021484375,792.4461059570312,560.38916015625,700.7837524414062,535.5838623046875,784.9415283203125,674.3242797851562,696.3485107421875,637.7913818359375
22,0.7333323889246619,797.079833984375,223.5984649658203,810.0009155273438,216.26856994628906,784.6100463867188,214.26910400390625,826.9251098632812,223.8297882080078,764.9366455078125,220.6370849609375,848.9698486328125,261.8722229003906,742.5320434570312,261.92303466796875,870.2285766601562,193.1592559814453,715.986083984375,208.0132293701172,865.8930053710938,114.7370376586914,691.413330078125,130.46861267089844,813.986328125,444.09930419921875,741.71484375,433.97998046875,787.9341430664062,565.5655517578125,689.6079711914062,523.5780639648438,779.7700805664062,682.66748046875,698.2545166015625,620.543701171875
23,0.7666656793303284,797.2054443359375,223.57435607910156,810.1093139648438,216.23033142089844,784.7178344726562,214.17727661132812,826.9779663085938,223.72145080566406,764.9221801757812,220.43299865722656,848.976806640625,261.7289733886719,742.6895141601562,261.7568359375,870.0042724609375,192.39979553222656,716.7901000976562,207.59121704101562,865.7903442382812,114.19377136230469,691.8133544921875,130.5269012451172,814.14404296875,444.0575866699219,741.9785766601562,433.7823486328125,787.8267822265625,565.9344482421875,689.6481323242188,523.1336669921875,779.7215576171875,683.017578125,698.4600219726562,619.641845703125
24,0.7999989697359948,801.2315673828125,224.00892639160156,814.098876953125,216.8359375,788.7860107421875,214.63539123535156,831.8231811523438,223.19869995117188,770.2581176757812,220.0286102294922,856.82177734375,258.02227783203125,747.5452880859375,257.4736633300781,869.2579956054688,180.2011260986328,723.9078369140625,194.96339416503906,861.8545532226562,110.73841094970703,700.837890625,121.46190643310547,818.2355346679688,444.8116149902344,743.5822143554688,431.7174987792969,788.0762939453125,567.4456176757812,684.39306640625,510.05535888671875,780.5149536132812,687.1028442382812,697.7271728515625,599.4505004882812
25,0.8333322601416613,802.2388916015625,224.0489959716797,815.1629638671875,217.1555938720703,790.279296875,214.42855834960938,833.3875732421875,223.42030334472656,773.2957763671875,219.11668395996094,858.2392578125,257.7008056640625,750.6055297851562,254.5511474609375,865.5487060546875,179.60276794433594,730.2046508789062,189.05056762695312,859.3973388671875,111.31007385253906,714.92822265625,112.57225036621094,818.4220581054688,445.30450439453125,744.1705322265625,430.44378662109375,787.5744018554688,566.7512817382812,682.5919799804688,502.8055419921875,779.8912963867188,689.6575927734375,696.2181396484375,591.0283813476562
26,0.8666655505473277,804.1080322265625,224.02615356445312,817.52978515625,217.52285766601562,792.9422607421875,213.77081298828125,835.70703125,223.8778076171875,776.3035278320312,217.06253051757812,859.2724609375,257.6589050292969,751.3526611328125,252.8419189453125,863.2431640625,179.70370483398438,730.8250732421875,189.70242309570312,857.384033203125,112.0832748413086,716.0350341796875,114.36582946777344,819.2534790039062,445.8775634765625,744.5333862304688,429.76922607421875,786.78662109375,565.654052734375,678.2129516601562,497.19207763671875,779.6729736328125,688.1488647460938,694.375244140625,583.2404174804688
27,0.8999988409529942,804.7350463867188,224.0187225341797,818.2588500976562,218.07615661621094,794.0654907226562,213.48397827148438,836.889892578125,225.35275268554688,779.00732421875,217.1282958984375,862.2643432617188,260.1474304199219,752.88525390625,253.19485473632812,861.9483032226562,182.4311981201172,731.82421875,189.97869873046875,853.993896484375,113.86799621582031,716.9482421875,110.83895111083984,819.59814453125,448.3607177734375,743.8362426757812,429.8570861816406,788.2189331054688,567.5352172851562,676.5416259765625,489.2778015136719,779.8379516601562,690.1328125,693.7311401367188,569.6506958007812
28,0.9333321313586607,805.75390625,223.829833984375,819.5337524414062,217.90357971191406,794.7650146484375,213.0963592529297,838.7600708007812,225.62417602539062,779.5291137695312,217.04066467285156,863.959716796875,260.62164306640625,753.9417114257812,252.6170654296875,860.9728393554688,182.47059631347656,735.3099975585938,189.0457763671875,853.7210693359375,113.17736053466797,722.972412109375,109.0840835571289,820.201171875,447.6925354003906,743.7669067382812,428.1167907714844,787.9891357421875,566.03759765625,675.4346313476562,483.430419921875,778.2615966796875,690.0950927734375,693.0469360351562,562.83740234375
29,0.9666654217643271,807.3512573242188,222.55189514160156,820.6843872070312,216.34564208984375,796.5770263671875,212.37864685058594,838.9410400390625,225.064208984375,781.7294311523438,218.2211151123047,867.33984375,259.07904052734375,753.8673706054688,251.61766052246094,866.02294921875,181.7613067626953,736.0471801757812,189.30514526367188,859.2808837890625,113.643798828125,729.4194946289062,117.45418548583984,820.5367431640625,443.8207092285156,740.0317993164062,424.25946044921875,784.5353393554688,568.3443603515625,673.6392211914062,486.68634033203125,778.6439819335938,689.854736328125,694.4049072265625,563.6281127929688
30,0.9999987121699936,809.6627197265625,222.88409423828125,822.906494140625,216.94174194335938,799.0578002929688,212.3614501953125,840.2675170898438,225.9702606201172,783.2977905273438,217.6833038330078,868.65966796875,259.90045166015625,753.7940673828125,250.67764282226562,866.2337036132812,182.3102569580078,738.2853393554688,188.9765167236328,857.3177490234375,112.05216979980469,734.7706909179688,117.91411590576172,821.6484375,443.9432067871094,740.1471557617188,423.0011291503906,783.0222778320312,569.17626953125,671.5133056640625,482.54461669921875,777.5965576171875,691.034423828125,695.5657348632812,557.2557373046875
31,1.03333200257566,811.5234985351562,223.3990020751953,825.3929443359375,217.87596130371094,801.3012084960938,212.12136840820312,842.7960205078125,227.6074981689453,784.8875122070312,216.4852752685547,870.3361206054688,261.8647155761719,754.2093505859375,249.1762237548828,866.9586181640625,181.76763916015625,743.3284912109375,187.5220489501953,857.7942504882812,105.8192138671875,745.3873291015625,119.89825439453125,822.8366088867188,443.96875,740.5604248046875,420.5748596191406,779.5420532226562,567.934814453125,669.2346801757812,473.0810241699219,776.3096923828125,690.8679809570312,701.8118896484375,545.6032104492188
32,1.0666652929813265,811.4366455078125,223.5526580810547,825.257568359375,218.04925537109375,801.2582397460938,212.26104736328125,842.5487060546875,227.64671325683594,784.8341674804688,216.44024658203125,870.0272216796875,261.61761474609375,754.0671997070312,248.97987365722656,866.5222778320312,181.2683563232422,743.7221069335938,187.42066955566406,857.793212890625,105.39469146728516,745.4913940429688,119.94651794433594,822.6565551757812,444.2751770019531,740.4529418945312,420.8870544433594,779.5955200195312,568.00341796875,669.1868896484375,472.892578125,776.56640625,690.4894409179688,702.0383911132812,544.8126831054688
33,1.099998583386993,810.8251953125,224.3453369140625,824.951416015625,219.08642578125,800.428955078125,212.1614532470703,843.1717529296875,227.87152099609375,783.7049560546875,214.3101806640625,867.2808227539062,264.6025085449219,755.8238525390625,249.0347137451172,857.5419921875,181.462158203125,749.8576049804688,184.56361389160156,848.8128051757812,103.9572982788086,749.7691650390625,110.0903091430664,822.5103759765625,451.481689453125,745.1593017578125,425.7804260253906,780.08251953125,567.0014038085938,672.2344970703125,460.5440673828125,778.05859375,692.8617553710938,710.544677734375,528.9312744140625
34,1.1333318737926594,810.7754516601562,224.53378295898438,825.5697021484375,219.44845581054688,800.8076171875,211.94386291503906,844.2606201171875,228.49351501464844,784.4517822265625,213.45103454589844,868.1555786132812,265.3526306152344,755.7809448242188,248.9220733642578,857.7250366210938,181.0348358154297,752.429931640625,185.22869873046875,848.7180786132812,102.61051940917969,753.9439086914062,111.53981018066406,823.2713623046875,453.00018310546875,745.5369262695312,426.4646911621094,778.2493286132812,568.2432861328125,671.4943237304688,458.0625915527344,779.2141723632812,693.3704833984375,717.28466796875,524.20703125
35,1.1666651641983259,812.151611328125,224.17413330078125,826.818359375,218.60769653320312,802.2265625,212.27186584472656,845.09326171875,228.0874481201172,786.0596313476562,215.42245483398438,872.1463623046875,262.3305358886719,755.834228515625,247.6617889404297,865.7847290039062,180.5214385986328,752.6361083984375,183.62789916992188,855.6997680664062,105.13297271728516,755.8150634765625,117.20393371582031,823.636962890625,445.3133850097656,741.5718383789062,420.02099609375,774.0618286132812,567.6550903320312,668.1874389648438,464.4050598144531,777.6396484375,689.0991821289062,715.3174438476562,530.985595703125
36,1.1999984546039923,812.3814697265625,225.0548553466797,827.3985595703125,219.2109375,802.238525390625,212.5841064453125,846.2345581054688,227.90481567382812,785.8502197265625,214.64657592773438,873.1728515625,262.4096374511719,755.9794921875,246.45651245117188,864.5178833007812,181.77407836914062,754.2284545898438,183.1743927001953,854.3783569335938,105.93824768066406,758.3463134765625,117.07760620117188,824.6577758789062,446.11767578125,742.07666015625,419.808349609375,774.5327758789062,568.8549194335938,669.2786254882812,461.1614074707031,778.8046875,690.9739990234375,719.4911499023438,526.0391235351562
37,1.2333317450096588,812.56298828125,224.83346557617188,827.615478515625,218.93490600585938,802.4319458007812,212.43540954589844,846.5076293945312,227.890380859375,786.1259155273438,214.92845153808594,873.7310791015625,263.0256652832031,756.0505981445312,247.6134490966797,865.0865478515625,182.14857482910156,755.0859985351562,185.15509033203125,853.0475463867188,106.57042694091797,760.0271606445312,119.79986572265625,824.8275146484375,446.85479736328125,742.24462890625,420.58135986328125,773.6070556640625,570.1137084960938,670.6839599609375,461.1576232910156,780.650390625,693.2138671875,725.8136596679688,525.714111328125
38,1.2666650354153253,812.5160522460938,225.3197479248047,827.884765625,219.40721130371094,802.5165405273438,212.86485290527344,847.1862182617188,228.2403564453125,786.3461303710938,215.09286499023438,874.4005737304688,262.95684814453125,756.1761474609375,247.99746704101562,865.5861206054688,182.07113647460938,756.8639526367188,186.41778564453125,852.7843627929688,107.18367767333984,762.7993774414062,121.1968994140625,825.6403198242188,446.9423828125,742.765869140625,420.75006103515625,772.826904296875,571.51220703125,670.6871337890625,461.87890625,782.314697265625,694.5277709960938,730.221435546875,525.7687377929688
39,1.2999983258209917,812.3380737304688,225.45065307617188,827.753662109375,219.6508026123047,802.3475952148438,213.01490783691406,847.2034301757812,228.5601043701172,786.2183837890625,215.21267700195312,874.9255981445312,263.6704406738281,755.1776123046875,247.64315795898438,865.156005859375,184.3759765625,756.701904296875,185.28973388671875,853.53466796875,109.94355773925781,768.2078857421875,119.00630950927734,825.6383666992188,448.19775390625,741.736083984375,421.6551818847656,773.3204956054688,573.771240234375,671.0768432617188,462.7513122558594,782.2125854492188,695.4381713867188,731.4336547851562,524.3380126953125
40,1.333331616226658,812.7903442382812,225.4897003173828,828.5006103515625,219.78050231933594,803.04296875,213.01495361328125,847.9983520507812,228.7635498046875,786.8336181640625,214.8860626220703,875.5555419921875,264.1072692871094,754.6717529296875,247.38931274414062,866.47509765625,186.11892700195312,756.9625244140625,184.02464294433594,854.1324462890625,111.87828826904297,772.2959594726562,116.72935485839844,826.335205078125,449.3000183105469,741.9674682617188,422.94268798828125,772.7456665039062,575.106689453125,672.2528076171875,465.5213623046875,782.784423828125,696.0939331054688,736.27294921875,527.4446411132812
41,1.3666649066323244,813.0145263671875,225.79293823242188,828.7197265625,219.95968627929688,803.4376831054688,213.37448120117188,847.9027709960938,228.69302368164062,787.0753173828125,214.9591064453125,875.0746459960938,263.9024658203125,754.5459594726562,247.79185485839844,867.1371459960938,185.72238159179688,758.181884765625,184.43321228027344,853.5921020507812,110.70232391357422,775.6184692382812,116.81852722167969,826.9625854492188,449.1002502441406,743.0339965820312,423.42755126953125,771.6823120117188,574.8579711914062,673.6224975585938,467.37542724609375,784.5076904296875,697.055908203125,741.8981323242188,531.6734008789062
42,1.3999981970379909,813.7946166992188,225.30874633789062,827.8278198242188,219.4336395263672,803.0794067382812,213.2317657470703,844.5288696289062,228.81651306152344,783.3032836914062,214.89157104492188,869.2235717773438,266.6071472167969,752.9701538085938,249.88568115234375,862.4513549804688,189.6754608154297,763.9110107421875,190.21546936035156,850.5181274414062,112.71525573730469,779.7078247070312,110.44256591796875,828.5316772460938,455.1595458984375,748.3563232421875,430.1752014160156,779.583984375,569.1305541992188,681.9901123046875,462.61767578125,801.0139770507812,694.351806640625,751.3333129882812,526.0064086914062
43,1.4333314874436573,813.1629638671875,225.0712127685547,827.6229858398438,219.1153564453125,802.5950927734375,213.2162628173828,845.2315063476562,228.58815002441406,783.9049072265625,215.2501678466797,870.3216552734375,265.8433532714844,754.2891235351562,250.58384704589844,862.3824462890625,187.97731018066406,766.2337036132812,191.44595336914062,848.7232666015625,111.32672119140625,782.4826049804688,111.36892700195312,830.0186767578125,455.9136962890625,749.8062133789062,431.4412841796875,778.5324096679688,569.13916015625,681.1497802734375,463.1531677246094,803.961181640625,696.1788940429688,755.2916870117188,528.186767578125
44,1.4666647778493238,813.426025390625,225.024169921875,827.6785278320312,219.18002319335938,802.9203491210938,213.2753448486328,844.913330078125,228.78436279296875,784.0930786132812,215.45480346679688,870.0075073242188,265.92291259765625,754.0704345703125,250.71920776367188,862.5343627929688,188.28492736816406,765.6834106445312,191.9547119140625,849.1044921875,111.67952728271484,782.0870361328125,111.42924499511719,829.6282348632812,455.57769775390625,749.4622192382812,431.16204833984375,778.5311279296875,569.1568603515625,681.1126098632812,463.2667541503906,803.7982177734375,696.67041015625,754.824951171875,528.5831298828125
45,1.4999980682549903,812.9788818359375,224.77642822265625,827.21923828125,219.085205078125,802.7094116210938,213.10455322265625,844.8275146484375,228.90277099609375,784.9669799804688,215.54641723632812,870.6231689453125,266.20294189453125,755.0623168945312,250.66001892089844,862.2036743164062,188.8412628173828,766.63037109375,192.66680908203125,848.8914184570312,112.06946563720703,782.9251708984375,112.85816192626953,828.9113159179688,456.3800354003906,748.8765258789062,431.3558044433594,777.9822998046875,572.0176391601562,680.2520141601562,463.8085632324219,803.7164306640625,699.7346801757812,753.309814453125,527.929443359375
46,1.5333313586606567,812.933837890625,225.26333618164062,827.4081420898438,219.5069580078125,802.6241455078125,213.47073364257812,845.2890625,229.3781280517578,784.8767700195312,215.76170349121094,870.6213989257812,267.0671081542969,755.0028076171875,251.12252807617188,861.2614135742188,191.2766876220703,766.5407104492188,194.18272399902344,848.975341796875,115.90287780761719,784.3987426757812,114.95732879638672,829.4375610351562,457.0726623535156,749.3617553710938,432.0722961425781,777.6775512695312,572.2803344726562,680.0310668945312,464.3889465332031,803.3883056640625,700.3358764648438,753.5442504882812,529.1383666992188
47,1.5666646490663232,812.62255859375,225.38711547851562,827.2791137695312,219.54197692871094,802.2603149414062,213.5623016357422,845.572021484375,229.28250122070312,784.7218627929688,215.7644500732422,870.6429443359375,266.7643737792969,755.100341796875,251.1519012451172,860.5759887695312,191.88783264160156,766.7858276367188,195.91983032226562,848.9793090820312,116.81640625,785.8594970703125,117.03672790527344,829.7020874023438,456.6470947265625,749.5887451171875,431.9025573730469,777.94580078125,571.51025390625,680.283935546875,464.1942443847656,803.6065673828125,699.8207397460938,753.9861450195312,529.4647827148438
48,1.5999979394719896,812.2573852539062,225.31643676757812,827.1266479492188,219.52902221679688,802.0111694335938,213.48936462402344,845.7810668945312,229.47842407226562,784.90576171875,215.74200439453125,870.7333374023438,267.2803649902344,755.1246337890625,251.25534057617188,860.8330078125,193.2886962890625,766.482421875,196.46205139160156,849.27783203125,117.89086151123047,787.968017578125,117.79898834228516,829.5221557617188,456.5405578613281,749.376220703125,431.8581237792969,778.0157470703125,570.9684448242188,680.3662719726562,464.6524658203125,803.2918701171875,698.963134765625,753.9319458007812,530.4566040039062
